environment,condition,seed,rep,run,n_gens,avg_fitness,top20percent_fitness,best_fitness,total_agents,peak_population,genome_variance,avg_lifetime,avg_energy_end,avg_learned_weight_diff,avg_network_weight_mag,inter_gen_weight_change,avg_fitness_normalised,top20percent_fitness_normalised,best_fitness_normalised
baseline,pure_rl,2010,4,base_w500_purerl_h128_noeps_lr0.01_seed2010_r4,1000,7.052679999999999,19.790224000000002,56.59799999999999,1143.68,476.08,0.08047484,2050.6119999999996,2.47494,0.0009501999999999999,0.607892,4.880000000000006e-06,0.7895365382042829,0.776199353575183,0.4406473029045643
baseline,pure_rl,2010,5,base_w500_purerl_h128_noeps_lr0.01_seed2010_r5,1000,7.007449999999999,19.992672,57.294,1151.3,477.7,0.04651175999999999,2043.596,2.57004,0.00097988,0.605364,-4.4059999999999995e-05,0.7840360456773156,0.7850298131823554,0.4464232365145228
baseline,pure_rl,2010,6,base_w500_purerl_h128_noeps_lr0.01_seed2010_r6,1000,7.016990000000001,19.563274,56.92379999999999,1109.46,448.46,0.03157337999999999,2039.95,3.1858,0.0009591799999999999,0.61332,0.00011889999999999999,0.7851962203115689,0.7663001557177191,0.4433510373443983
baseline,pure_rl,2010,7,base_w500_purerl_h128_noeps_lr0.01_seed2010_r7,1000,7.1359400000000015,20.130696,61.7442,1166.78,477.94,0.03758054,2090.64,3.69888,0.0009433,0.609106,9.173999999999999e-05,0.7996619197606685,0.791050200426588,0.48335435684647304
baseline,pure_rl,2010,8,base_w500_purerl_h128_noeps_lr0.01_seed2010_r8,1000,7.155847999999999,20.297606000000002,59.625,1175.3,495.86,0.06020132,2124.4,3.6542399999999997,0.0009908800000000002,0.6054860000000001,4.234e-05,0.8020829634313926,0.7983305490249105,0.4657676348547718
baseline,pure_rl,2010,9,base_w500_purerl_h128_noeps_lr0.01_seed2010_r9,1000,7.153765999999999,19.744708,53.505,1168.46,477.3,0.05503042,2064.222,3.1872200000000004,0.00099898,0.60883,-4.2599999999999965e-06,0.8018297680866846,0.7742140180841922,0.4149792531120332
baseline,pure_rl,2010,10,base_w500_purerl_h128_noeps_lr0.01_seed2010_r10,1000,7.339450000000002,20.46945,56.457800000000006,1209.86,494.74,0.030205400000000004,2106.038,4.07308,0.00098126,0.608228,-8.05e-05,0.8244110958420996,0.8058261108518239,0.43948381742738596
hard,evolution,2001,1,roam60d5_w500_evolution_h128_seed2001_r1,1000,7.122762,20.089854,58.00599999999999,1346.52,487.48,0.04482768,1619.2900000000002,0.7059599999999999,0.0,0.6069479999999999,3.012e-05,0.798059322136959,0.7892687373779229,0.4523319502074688
hard,evolution,2001,2,roam60d5_w500_evolution_h128_seed2001_r2,1000,7.080884,19.949412,56.0202,1330.16,492.32,0.0467321,1661.4479999999996,1.2262999999999995,0.0,0.6113320000000001,6.860000000000004e-06,0.7929664716827395,0.7831428808214218,0.43585228215767635
hard,evolution,2001,3,roam60d5_w500_evolution_h128_seed2001_r3,1000,3.96868,12.407500000000002,27.598000000000003,228.4,204.28,0.02447032,1164.712,-1.67796,0.0,0.574452,0.0001355199999999,0.4144863734205693,0.4541766807263338,0.19998340248962657
hard,evolution,2001,4,roam60d5_w500_evolution_h128_seed2001_r4,1000,7.1996280000000015,20.097634000000003,55.9772,1330.68,490.74,0.04606376,1688.436,1.6093000000000002,0.0,0.6092400000000001,6.7399999999999965e-06,0.8074071191428815,0.7896080885977119,0.4354954356846473
hard,evolution,2001,5,roam60d5_w500_evolution_h128_seed2001_r5,1000,6.9021560000000015,19.218334,54.6378,1194.54,443.84,0.04070484,1532.5799999999997,-0.33118,0.0,0.589062,0.00018364,0.7712310741952354,0.7512544218161833,0.42438008298755187
hard,evolution,2001,6,roam60d5_w500_evolution_h128_seed2001_r6,1000,7.1371519999999995,20.174198,58.29639999999999,1302.9,489.76,0.04474348,1693.884,1.14424,0.0,0.605894,-1.3639999999999991e-05,0.799809313016089,0.7929476884424302,0.45474190871369286
hard,evolution,2001,7,roam60d5_w500_evolution_h128_seed2001_r7,1000,7.035259999999999,19.598974,54.4468,1272.3,464.3,0.04439072,1571.8800000000003,0.3587800000000001,0.0,0.602616,1.132e-05,0.7874180641866007,0.7678573329087808,0.422795020746888
hard,evolution,2001,8,roam60d5_w500_evolution_h128_seed2001_r8,1000,6.400346,17.620696,44.8274,768.1,290.14,0.03317904,1646.6760000000002,0.3497399999999999,0.0,0.6043959999999999,6.546e-05,0.7102051587639395,0.6815679945564226,0.34296597510373444
hard,evolution,2001,9,roam60d5_w500_evolution_h128_seed2001_r9,1000,7.238624,20.192002,55.093599999999995,1310.98,483.94,0.04577444,1657.1080000000002,1.09426,0.0,0.6125240000000001,2.02e-05,0.8121494849748871,0.7937242705911602,0.4281626556016597
hard,evolution,2001,10,roam60d5_w500_evolution_h128_seed2001_r10,1000,7.0879959999999995,19.89144,57.357200000000006,1328.98,495.54,0.0457326599999999,1654.092,0.9778,0.0,0.61213,-5.847999999999999e-05,0.7938313733597634,0.7806142344314995,0.4469477178423237
hard,evolution,2002,1,roam60d5_w500_evolution_h128_seed2002_r1,1000,3.929646000000001,12.620546,27.6098,224.58,206.52,0.02881636,1043.496,-1.81548,0.0,0.561978,8.396e-05,0.4097393863478822,0.46346940822904903,0.20008132780082988
hard,evolution,2002,2,roam60d5_w500_evolution_h128_seed2002_r2,1000,7.152756,20.196731999999997,55.626000000000005,1349.22,495.3,0.048069,1676.398,1.25212,0.0,0.611342,-4.018e-05,0.801706940373834,0.7939305856643737,0.4325809128630706
hard,evolution,2002,3,roam60d5_w500_evolution_h128_seed2002_r3,1000,7.107996000000002,20.2253,56.526399999999995,1348.9,498.02,0.04774702,1649.234,0.81352,0.0,0.611404,-2.626e-05,0.7962636052974014,0.795176676364493,0.44005311203319497
hard,evolution,2002,4,roam60d5_w500_evolution_h128_seed2002_r4,1000,7.211136,20.450046,60.8666,1336.28,476.56,0.04435826,1597.088,0.3452599999999999,0.0,0.613336,-3.2500000000000004e-05,0.8088066253997981,0.8049797392491528,0.4760713692946058
hard,evolution,2002,5,roam60d5_w500_evolution_h128_seed2002_r5,1000,7.225484,20.283669999999997,57.71959999999999,1343.56,501.6,0.04642582,1721.68,1.46216,0.0,0.60864,-1.2419999999999996e-05,0.8105515085918592,0.7977226828810831,0.44995518672199164
hard,evolution,2002,6,roam60d5_w500_evolution_h128_seed2002_r6,1000,7.194538000000001,20.455622,58.4952,1350.08,495.42,0.04462738,1626.3099999999995,0.6003600000000001,0.0,0.612616,-1.1199999999999993e-05,0.8067881161147529,0.8052229554961376,0.45639170124481326
hard,evolution,2002,7,roam60d5_w500_evolution_h128_seed2002_r7,1000,7.0798440000000005,19.970842,58.5872,1347.54,502.96,0.0436114,1630.7579999999998,0.38872,0.0,0.607986,-2.3119999999999995e-05,0.7928399956219824,0.7840776233201461,0.45715518672199174
hard,evolution,2002,8,roam60d5_w500_evolution_h128_seed2002_r8,1000,7.09517,19.873772,56.096,1349.14,495.52,0.04529542,1634.466,0.5707599999999999,0.0,0.6057939999999999,7.207999999999999e-05,0.7947038149557941,0.7798435843863544,0.4364813278008298
hard,evolution,2002,9,roam60d5_w500_evolution_h128_seed2002_r9,1000,7.24307,20.306938,55.5682,1356.44,495.76,0.04652326,1644.7420000000002,0.5945,0.0,0.606514,-3.019999999999998e-06,0.812690170134624,0.7987375960150221,0.432101244813278
hard,evolution,2002,10,roam60d5_w500_evolution_h128_seed2002_r10,1000,7.15945,20.258926,58.61540000000001,1367.16,494.94,0.0454807,1615.784,0.5342600000000001,0.0,0.6120559999999999,-5.574e-05,0.8025210084033613,0.7966433889758834,0.45738921161825735
hard,evolution,2003,1,roam60d5_w500_evolution_h128_seed2003_r1,1000,7.047986,20.027246,56.9652,1298.24,481.44,0.04511366,1691.3480000000002,1.42416,0.0,0.608252,-3.577999999999999e-05,0.7889656933685195,0.7865378760452062,0.4436946058091287
hard,evolution,2003,2,roam60d5_w500_evolution_h128_seed2003_r2,1000,7.055780000000001,20.026194000000004,57.577200000000005,1292.46,478.82,0.0444537999999999,1648.526,0.49486,0.0,0.6104080000000001,1.4540000000000008e-05,0.789913534154617,0.78649198947924,0.4487734439834025
hard,evolution,2003,3,roam60d5_w500_evolution_h128_seed2003_r3,1000,7.102736,19.957564,58.9344,1278.48,482.4,0.0445416,1703.44,1.2905799999999998,0.0,0.610086,-2.354e-05,0.7956239282978025,0.7834984580892521,0.46003651452282157
hard,evolution,2003,4,roam60d5_w500_evolution_h128_seed2003_r4,1000,6.959784000000001,19.879368000000003,56.1068,1292.86,478.32,0.0435533799999999,1648.5479999999998,0.97924,0.0,0.607216,7.860000000000001e-05,0.7782393073003442,0.7800876730015137,0.43657095435684645
hard,evolution,2003,5,roam60d5_w500_evolution_h128_seed2003_r5,1000,7.096286000000001,20.030873999999997,56.6272,1288.5,464.14,0.04539024,1595.764,0.53902,0.0,0.606742,-6.720000000000001e-05,0.7948395334979145,0.7866961236320176,0.4408896265560166
hard,evolution,2003,6,roam60d5_w500_evolution_h128_seed2003_r6,1000,7.0621220000000005,19.859272,56.4758,1305.68,479.26,0.0469184999999999,1668.0480000000002,1.6070399999999998,0.0,0.610146,2.324e-05,0.7906847949020419,0.7792111174600129,0.4396331950207469
hard,evolution,2003,7,roam60d5_w500_evolution_h128_seed2003_r7,1000,6.945092,19.78282,58.4454,1302.52,487.38,0.04322062,1694.4879999999998,1.43834,0.0,0.60927,4.894e-05,0.7764525897189555,0.7758764028770703,0.4559784232365145
hard,evolution,2003,8,roam60d5_w500_evolution_h128_seed2003_r8,1000,6.496543999999999,17.803054,46.00679999999999,965.64,363.54,0.03491766,1408.7340000000002,-1.3951200000000004,0.0,0.58614,9.634e-05,0.7219039511607824,0.6895221603325468,0.3527535269709543
hard,evolution,2003,9,roam60d5_w500_evolution_h128_seed2003_r9,1000,6.969152000000001,19.489268000000003,54.266000000000005,1239.96,449.9,0.0442466599999999,1568.646,-0.0729,0.0,0.5941080000000001,0.00014314,0.7793785647399337,0.7630721317624892,0.4212946058091287
hard,evolution,2003,10,roam60d5_w500_evolution_h128_seed2003_r10,1000,7.0420940000000005,19.898468,55.5778,1297.12,473.3,0.04435764,1689.65,1.26442,0.0,0.6107720000000001,-2.3999999999999978e-06,0.7882491578396916,0.780920784607936,0.4321809128630706
hard,evolution,2004,1,roam60d5_w500_evolution_h128_seed2004_r1,1000,7.124942,20.020938,55.2996,1324.06,477.12,0.0465589999999999,1662.29,1.4057800000000005,0.0,0.605946,4.596e-05,0.7983244354181613,0.7862627311230432,0.4298721991701245
hard,evolution,2004,2,roam60d5_w500_evolution_h128_seed2004_r2,1000,7.064711999999998,20.205836,59.6558,1354.38,494.86,0.04467552,1656.2119999999998,1.1955400000000005,0.0,0.607048,4.617999999999999e-05,0.7909997689379656,0.794327687657299,0.4660232365145228
hard,evolution,2004,3,roam60d5_w500_evolution_h128_seed2004_r3,1000,7.0832820000000005,19.8204,56.02439999999999,1269.42,451.04,0.04319504,1560.296,0.37442,0.0,0.602132,-1.8939999999999995e-05,0.7932580962920625,0.7775155826765128,0.4358871369294605
hard,evolution,2004,4,roam60d5_w500_evolution_h128_seed2004_r4,1000,7.112824,20.02435,55.014799999999994,1332.02,481.64,0.04497426,1588.47,0.37616,0.0,0.611834,9.340000000000004e-06,0.7968507460871468,0.7864115571335726,0.427508713692946
hard,evolution,2004,5,roam60d5_w500_evolution_h128_seed2004_r5,1000,7.12641,20.303152,60.367,1355.52,491.42,0.0428253599999999,1642.87,1.13644,0.0,0.610508,1.4920000000000011e-05,0.7985029612423841,0.7985724567196341,0.4719253112033195
hard,evolution,2004,6,roam60d5_w500_evolution_h128_seed2004_r6,1000,3.599614,13.331418,32.374399999999994,203.96,192.88,0.0249631199999999,841.5939999999999,-2.0966599999999995,0.0,0.5594100000000001,0.0001203399999999,0.36960366780576187,0.49447651366782835,0.23962157676348542
hard,evolution,2004,7,roam60d5_w500_evolution_h128_seed2004_r7,1000,6.748682,18.629972,51.02,1211.38,450.34,0.04459182,1612.8359999999998,0.7401800000000001,0.0,0.59844,7.44e-05,0.7525668559753856,0.7255910076288596,0.3943568464730291
hard,evolution,2004,8,roam60d5_w500_evolution_h128_seed2004_r8,1000,7.06677,19.529686000000005,56.0462,1282.84,443.22,0.0417999,1541.0200000000002,0.5849599999999999,0.0,0.599762,9.716e-05,0.7912500456043488,0.7648351006058599,0.4360680497925311
hard,evolution,2004,9,roam60d5_w500_evolution_h128_seed2004_r9,1000,7.049694,19.905574,57.28459999999999,1272.12,456.8,0.03887736,1648.1940000000002,0.57012,0.0,0.591446,6.553999999999999e-05,0.7891734059759937,0.7812307370202521,0.44634522821576755
hard,evolution,2004,10,roam60d5_w500_evolution_h128_seed2004_r10,1000,5.2162120000000005,16.148742000000002,42.6492,418.54,193.88,0.01752202,1196.6559999999995,-1.7619200000000002,0.0,0.5760020000000001,0.0002476,0.5662007321018133,0.6173637033773735,0.3248896265560166
hard,evolution,2005,1,roam60d5_w500_evolution_h128_seed2005_r1,1000,7.117102,20.263004,58.68639999999999,1294.5,461.94,0.04102944,1608.464,0.7176600000000001,0.0,0.6112879999999999,-7.986e-05,0.7973710004986074,0.7968212648466159,0.45797842323651444
hard,evolution,2005,2,roam60d5_w500_evolution_h128_seed2005_r2,1000,6.810367999999999,18.751256,50.017599999999995,1141.6,414.16,0.03478338,1519.544,-0.67014,0.0,0.5967800000000001,0.0001302,0.7600685889406412,0.7308812227112331,0.3860381742738589
hard,evolution,2005,3,roam60d5_w500_evolution_h128_seed2005_r3,1000,6.231483999999999,17.436616,44.33800000000001,688.22,247.98,0.0289889199999999,1493.8699999999997,-0.7397,0.0,0.5933660000000001,0.0001118,0.6896695812912716,0.6735387178804944,0.33890456431535276
hard,evolution,2005,4,roam60d5_w500_evolution_h128_seed2005_r4,1000,3.745864,13.406759999999998,30.8508,216.2,203.7,0.0265008,851.684,-2.1137599999999996,0.0,0.563182,0.00013156,0.38738936384973666,0.4977628118170992,0.22697759336099585
hard,evolution,2005,5,roam60d5_w500_evolution_h128_seed2005_r5,1000,7.003938,19.509185999999996,55.98780000000001,1330.7,484.82,0.0469144,1624.0279999999998,0.8688799999999999,0.0,0.611662,-2.387999999999999e-05,0.7836089457490666,0.7639409232272387,0.4355834024896266
hard,evolution,2005,6,roam60d5_w500_evolution_h128_seed2005_r6,1000,6.931394,19.349344,54.776399999999995,1208.26,446.36,0.04457636,1530.28,-0.2130999999999999,0.0,0.6094720000000001,-1.6540000000000008e-05,0.7747867540648675,0.7569688695417013,0.4255302904564315
hard,evolution,2005,7,roam60d5_w500_evolution_h128_seed2005_r7,1000,6.077932000000001,17.237854,45.28799999999999,599.9,230.86,0.0233338399999999,1360.6759999999997,-1.7079400000000005,0.0,0.577354,0.0002268999999999,0.6709958773668657,0.6648690357278385,0.3467883817427385
hard,evolution,2005,8,roam60d5_w500_evolution_h128_seed2005_r8,1000,3.68023,13.123432,31.024799999999995,212.02,201.9,0.02740946,883.2560000000001,-2.11764,0.0,0.5641240000000001,0.0001196599999999,0.3794075082999914,0.485404495313202,0.22842157676348543
hard,evolution,2005,9,roam60d5_w500_evolution_h128_seed2005_r9,1000,3.701179999999999,13.225756,30.9628,213.26,203.24,0.02742882,836.8760000000001,-2.13342,0.0,0.5616559999999999,9.868e-05,0.38195527125466666,0.48986770536637286,0.22790705394190872
hard,evolution,2005,10,roam60d5_w500_evolution_h128_seed2005_r10,1000,7.141659999999999,19.993044,57.4348,1326.38,495.02,0.0465328,1747.946,2.10834,0.0,0.612546,-4.0999999999999994e-05,0.8003575380948325,0.7850460392303968,0.4475917012448133
hard,evolution,2006,1,roam60d5_w500_evolution_h128_seed2006_r1,1000,7.167846,20.219418,56.967000000000006,1333.28,492.68,0.0447940999999999,1656.052,1.12124,0.0,0.61002,2.7320000000000013e-05,0.8035420593707815,0.7949201128844419,0.44370954356846476
hard,evolution,2006,2,roam60d5_w500_evolution_h128_seed2006_r2,1000,7.199884000000001,20.423618,60.4854,1335.14,490.26,0.0454478999999999,1643.526,1.13848,0.0,0.60914,-1.6760000000000002e-05,0.8074382517116833,0.80382699194368,0.4729078838174274
hard,evolution,2006,3,roam60d5_w500_evolution_h128_seed2006_r3,1000,7.038588,19.528675999999997,53.3658,1282.82,470.16,0.04349036,1609.318,0.9215799999999998,0.0,0.5994120000000001,5.252e-05,0.7878227875810235,0.7647910460130593,0.4138240663900415
hard,evolution,2006,4,roam60d5_w500_evolution_h128_seed2006_r4,1000,7.12139,20.20866,56.04659999999999,1360.34,492.36,0.04597374,1607.4279999999997,0.82464,0.0,0.6046239999999998,5.596e-05,0.797892471026037,0.7944508660435049,0.4360713692946057
hard,evolution,2006,5,roam60d5_w500_evolution_h128_seed2006_r5,1000,7.0509640000000005,19.945126,56.392799999999994,1351.44,499.98,0.04878686,1629.516,1.04282,0.0,0.608802,6.342e-05,0.7893278527040338,0.782955932321677,0.4389443983402489
hard,evolution,2006,6,roam60d5_w500_evolution_h128_seed2006_r6,1000,5.739129999999999,16.723554,41.9216,480.44,213.02,0.02404696,1254.7020000000002,-1.83128,0.0,0.5737639999999999,0.00022324,0.6297936251200914,0.642436088126633,0.31885145228215767
hard,evolution,2006,7,roam60d5_w500_evolution_h128_seed2006_r7,1000,3.826668,13.070776,29.9166,230.4,185.82,0.02097316,844.4200000000002,-2.1074,0.0,0.5563319999999999,0.00019316,0.39721606732418,0.4831077243839991,0.21922489626556016
hard,evolution,2006,8,roam60d5_w500_evolution_h128_seed2006_r8,1000,7.134312000000001,20.10448,57.0562,1306.44,483.06,0.0461224399999999,1630.04,0.93188,0.0,0.6115839999999999,4.0180000000000005e-05,0.7994639360809448,0.7899067002237624,0.4444497925311203
hard,evolution,2006,9,roam60d5_w500_evolution_h128_seed2006_r9,1000,6.687338,18.102692,47.258,1082.54,407.84,0.0371454,1561.5639999999996,-0.26602,0.0,0.591456,0.00012366,0.7451067141762636,0.7025918930825567,0.36313692946058096
hard,evolution,2006,10,roam60d5_w500_evolution_h128_seed2006_r10,1000,3.9570539999999994,12.369540000000002,29.0204,222.6,209.9,0.0281792599999999,1171.626,-1.6477399999999998,0.0,0.5662619999999999,7.748000000000001e-05,0.4130725169952205,0.45252092593158033,0.2117875518672199
hard,evolution,2007,1,roam60d5_w500_evolution_h128_seed2007_r1,1000,6.99469,19.836018,57.7054,1312.46,480.14,0.04292338,1636.2199999999998,0.79236,0.0,0.599818,5.298e-05,0.782484281701103,0.7781968149837958,0.4498373443983402
hard,evolution,2007,2,roam60d5_w500_evolution_h128_seed2007_r2,1000,6.929486,19.269232,54.2892,1207.72,453.74,0.0391510199999999,1622.392,0.21138,0.0,0.582144,9.892e-05,0.7745547191380169,0.7534745115828684,0.4214871369294606
hard,evolution,2007,3,roam60d5_w500_evolution_h128_seed2007_r3,1000,7.205221999999999,20.450948,59.797999999999995,1343.34,491.56,0.04500144,1698.9720000000002,1.31248,0.0,0.6034379999999999,2.697999999999999e-05,0.8080874144158385,0.8050190830538121,0.46720331950207467
hard,evolution,2007,4,roam60d5_w500_evolution_h128_seed2007_r4,1000,7.245498000000001,20.469658,60.61800000000001,1358.98,491.78,0.04572532,1728.542,1.6344199999999998,0.0,0.6094760000000001,5.698e-05,0.8129854430918534,0.8058351834808363,0.4740082987551868
hard,evolution,2007,5,roam60d5_w500_evolution_h128_seed2007_r5,1000,7.120424000000001,20.041532,60.31620000000001,1332.54,483.48,0.0440997599999999,1619.1959999999997,0.8108399999999999,0.0,0.61027,1.5480000000000004e-05,0.7977749942234491,0.7871610086320832,0.4715037344398341
hard,evolution,2007,6,roam60d5_w500_evolution_h128_seed2007_r6,1000,7.118796000000001,20.133642,56.26959999999999,1349.18,496.08,0.04519344,1661.4920000000002,0.96504,0.0,0.6043580000000001,-5.996e-05,0.7975770105437253,0.7911787002586571,0.43792199170124474
hard,evolution,2007,7,roam60d5_w500_evolution_h128_seed2007_r7,1000,7.229436000000001,20.619104000000004,59.3766,1343.64,483.94,0.0450167599999999,1650.144,0.91346,0.0,0.610882,-2.56e-05,0.8110321176227364,0.8123537801893913,0.46370622406639006
hard,evolution,2007,8,roam60d5_w500_evolution_h128_seed2007_r8,1000,6.1148940000000005,17.969156,50.1574,643.8,243.9,0.02304252,1397.7779999999996,-1.3422000000000005,0.0,0.583916,0.0001748799999999,0.6754908852108136,0.696767265256629,0.38719834024896266
hard,evolution,2007,9,roam60d5_w500_evolution_h128_seed2007_r9,1000,6.9474360000000015,19.534494,56.42359999999999,1232.84,443.02,0.0379035,1527.0659999999998,-0.25778,0.0,0.599404,0.0001002,0.7767376473020469,0.7650448179149528,0.4391999999999999
hard,evolution,2007,10,roam60d5_w500_evolution_h128_seed2007_r10,1000,6.2609140000000005,18.058411999999997,48.5352,707.68,261.66,0.02853498,1479.774,-0.7953600000000001,0.0,0.604968,4.938e-05,0.6932486105875055,0.7006604699447354,0.37373609958506226
hard,evolution,2008,1,roam60d5_w500_evolution_h128_seed2008_r1,1000,7.102452,20.066338,55.955,1313.46,486.4,0.04102454,1616.1419999999998,0.3034,0.0,0.610522,4.2099999999999987e-05,0.7955893906042879,0.788243006878623,0.43531120331950207
hard,evolution,2008,2,roam60d5_w500_evolution_h128_seed2008_r2,1000,7.035044,19.7046,54.6668,1283.82,471.14,0.0443489399999999,1600.5019999999995,0.3846799999999999,0.0,0.604978,-4.538e-05,0.7873917960816742,0.7724645709475226,0.4246207468879668
hard,evolution,2008,3,roam60d5_w500_evolution_h128_seed2008_r3,1000,7.078334,19.729750000000003,55.3072,1293.26,499.66,0.04404472,1727.398,1.509,0.0,0.6045959999999999,5.458e-05,0.7926563621106908,0.7735615739266601,0.4299352697095436
hard,evolution,2008,4,roam60d5_w500_evolution_h128_seed2008_r4,1000,3.641962,13.029728,31.126400000000004,203.88,193.28,0.02615494,839.436,-2.1379,0.0,0.5587420000000001,0.0001033,0.3747536757105157,0.4813172759431391,0.22926473029045646
hard,evolution,2008,5,roam60d5_w500_evolution_h128_seed2008_r5,1000,3.771706,13.319786,31.373,215.92,205.82,0.0266599799999999,899.7660000000001,-2.09562,0.0,0.568392,7.949999999999998e-05,0.39053205073635816,0.4939691443376763,0.23131120331950208
hard,evolution,2008,6,roam60d5_w500_evolution_h128_seed2008_r6,1000,6.985282,19.936804,58.126999999999995,1269.0,468.92,0.04202216,1598.986,0.1506599999999999,0.0,0.59538,0.00013256,0.7813401597976383,0.7825929399243656,0.4533360995850622
hard,evolution,2008,7,roam60d5_w500_evolution_h128_seed2008_r7,1000,7.142904,20.117198,56.81540000000001,1278.26,470.24,0.04298568,1615.394,0.47478,0.0,0.598674,8.644e-05,0.8005088229213537,0.790461439145777,0.44245145228215776
hard,evolution,2008,8,roam60d5_w500_evolution_h128_seed2008_r8,1000,6.096583999999999,17.164409999999997,43.9864,620.5,238.36,0.0272645999999999,1399.9260000000002,-1.6088600000000002,0.0,0.5936359999999999,0.0001428,0.6732641768719063,0.6616655253183052,0.33598672199170126
hard,evolution,2008,9,roam60d5_w500_evolution_h128_seed2008_r9,1000,7.1710519999999995,20.514018,59.1954,1334.78,483.24,0.04533082,1660.7159999999997,1.36028,0.0,0.6119400000000002,1.736e-05,0.8039319461503848,0.8077700960913544,0.462202489626556
hard,evolution,2008,10,roam60d5_w500_evolution_h128_seed2008_r10,1000,6.37838,17.727666000000003,46.676399999999994,812.84,303.58,0.02960372,1407.624,-1.7171200000000002,0.0,0.584848,0.00016368,0.7075338384268324,0.6862338557364751,0.35831037344398337
hard,evolution,2009,1,roam60d5_w500_evolution_h128_seed2009_r1,1000,7.049442,20.101248,56.523599999999995,1287.6,473.98,0.04235804,1613.0859999999998,0.7490000000000001,0.0,0.609192,3.754e-05,0.7891427598535795,0.7897657255268012,0.4400298755186722
hard,evolution,2009,2,roam60d5_w500_evolution_h128_seed2009_r2,1000,6.97818,19.602954,55.26519999999999,1277.3,467.46,0.04209304,1615.1360000000004,0.14816,0.0,0.5963499999999999,3.285999999999999e-05,0.7804764742365832,0.7680309341754594,0.42958672199170117
hard,evolution,2009,3,roam60d5_w500_evolution_h128_seed2009_r3,1000,7.0357780000000005,19.798148,56.697,1261.42,455.44,0.0437539399999999,1596.9880000000005,0.4627800000000001,0.0,0.605114,4.5880000000000015e-05,0.7874810589937856,0.7765449858458264,0.4414688796680498
hard,evolution,2009,4,roam60d5_w500_evolution_h128_seed2009_r4,1000,7.084134000000001,20.131625999999997,57.3766,1300.24,471.2,0.04424788,1610.026,0.38292,0.0,0.61163,2.3399999999999993e-05,0.7933617093726058,0.7910907655466912,0.4471087136929461
hard,evolution,2009,5,roam60d5_w500_evolution_h128_seed2009_r5,1000,7.050231999999999,19.839514,56.5366,1310.4,483.66,0.04374272,1677.1940000000002,0.98038,0.0,0.601974,4.2e-05,0.7892388330151162,0.7783493049406572,0.4401377593360996
hard,evolution,2009,6,roam60d5_w500_evolution_h128_seed2009_r6,1000,7.041067999999999,19.982584,57.655199999999994,1285.0,468.16,0.04319642,1596.3439999999996,0.1096199999999999,0.0,0.5982620000000001,6.497999999999999e-05,0.7881243843412906,0.7845897906752566,0.44942074688796674
hard,evolution,2009,7,roam60d5_w500_evolution_h128_seed2009_r7,1000,7.145228,20.093766,59.79600000000001,1305.92,484.58,0.0457408,1698.948,1.1231,0.0,0.611456,3.7039999999999984e-05,0.8007914482725071,0.789439372592809,0.4671867219917013
hard,evolution,2009,8,roam60d5_w500_evolution_h128_seed2009_r8,1000,7.151826,20.261654,58.66480000000001,1329.56,483.04,0.04375066,1655.9660000000003,1.1436,0.0,0.608606,7.284e-05,0.8015938415887338,0.796762379994853,0.4577991701244814
hard,evolution,2009,9,roam60d5_w500_evolution_h128_seed2009_r9,1000,7.141572000000001,20.005922,57.7268,1293.9,467.02,0.04485162,1630.662,0.7917400000000001,0.0,0.606852,5.141999999999999e-05,0.800346836274307,0.7856077570978056,0.4500149377593361
hard,evolution,2009,10,roam60d5_w500_evolution_h128_seed2009_r10,1000,7.01252,20.096308,58.7826,1301.26,477.72,0.04329094,1620.8140000000003,0.81256,0.0,0.61002,-1.726e-05,0.7846526164735069,0.7895502505877581,0.4587767634854772
hard,evolution,2010,1,roam60d5_w500_evolution_h128_seed2010_r1,1000,7.136616000000001,20.362046,59.4872,1338.6,489.4,0.0444810999999999,1636.078,0.90284,0.0,0.6082799999999999,7.856000000000002e-05,0.7997441292001605,0.80114131928239,0.4646240663900415
hard,evolution,2010,2,roam60d5_w500_evolution_h128_seed2010_r2,1000,7.004152,19.780474,55.9582,1258.72,463.98,0.04195062,1579.6640000000002,0.33942,0.0,0.6044740000000001,7.986e-05,0.7836349706307992,0.7757740740902291,0.4353377593360996
hard,evolution,2010,3,roam60d5_w500_evolution_h128_seed2010_r3,1000,7.058038,20.039862000000003,57.72599999999999,1339.02,494.0,0.04269984,1610.216,0.1189599999999999,0.0,0.60832,-6.67e-05,0.7901881331403762,0.7870881658895321,0.45000829875518666
hard,evolution,2010,4,roam60d5_w500_evolution_h128_seed2010_r4,1000,7.166134,20.191836,55.6268,1327.66,492.84,0.04119612,1685.7200000000005,0.81096,0.0,0.610172,-1.7460000000000006e-05,0.8033338603169198,0.7937170299353139,0.4325875518672199
hard,evolution,2010,5,roam60d5_w500_evolution_h128_seed2010_r5,1000,7.141355999999999,20.455488,58.7944,1284.4,465.46,0.0392993399999999,1592.004,0.42908,0.0,0.6022219999999999,3.4839999999999985e-05,0.8003205681693804,0.80521711062937,0.45887468879668053
hard,evolution,2010,6,roam60d5_w500_evolution_h128_seed2010_r6,1000,7.178800000000001,20.384126,62.2334,1345.08,493.6,0.04540236,1695.05,1.21012,0.0,0.608684,-7.048e-05,0.8048741928030257,0.8021044137467777,0.48741410788381745
