timestamp_ms,source,message,data
14693821,GA,Gen 378 -> starting Map 3/5,
14702749,GA,Gen 378 -> starting Map 4/5,
14710898,GA,Gen 378 -> starting Map 5/5,
14716320,GA,Gen 377 | 908 agents | tournament k=2 → 100 offspring,
14716343,GA,Gen 379 started | 100 founders | RL=true,
14732140,GA,Gen 379 -> starting Map 2/5,
14756279,GA,Gen 379 -> starting Map 3/5,
14778067,GA,Gen 379 -> starting Map 4/5,
14784951,GA,Gen 379 -> starting Map 5/5,
14787089,GA,Gen 378 | 1318 agents | tournament k=2 → 100 offspring,
14787111,GA,Gen 380 started | 100 founders | RL=true,
14800546,GA,Gen 380 -> starting Map 2/5,
14808890,GA,Gen 380 -> starting Map 3/5,
14819582,GA,Gen 380 -> starting Map 4/5,
14833431,GA,Gen 380 -> starting Map 5/5,
14837342,GA,Gen 379 | 895 agents | tournament k=2 → 100 offspring,
14837370,GA,Gen 381 started | 100 founders | RL=true,
14848977,GA,Gen 381 -> starting Map 2/5,
14868668,GA,Gen 381 -> starting Map 3/5,
14878018,GA,Gen 381 -> starting Map 4/5,
14886441,GA,Gen 381 -> starting Map 5/5,
14892730,GA,Gen 380 | 1013 agents | tournament k=2 → 100 offspring,
14892753,GA,Gen 382 started | 100 founders | RL=true,
14908442,GA,Gen 382 -> starting Map 2/5,
14931200,GA,Gen 382 -> starting Map 3/5,
14950067,GA,Gen 382 -> starting Map 4/5,
14955617,GA,Gen 382 -> starting Map 5/5,
14957027,GA,Gen 381 | 1170 agents | tournament k=2 → 100 offspring,
14957054,GA,Gen 383 started | 100 founders | RL=true,
14970694,GA,Gen 383 -> starting Map 2/5,
14979411,GA,Gen 383 -> starting Map 3/5,
14990390,GA,Gen 383 -> starting Map 4/5,
15002355,GA,Gen 383 -> starting Map 5/5,
15006150,GA,Gen 382 | 864 agents | tournament k=2 → 100 offspring,
15006175,GA,Gen 384 started | 100 founders | RL=true,
15016197,GA,Gen 384 -> starting Map 2/5,
15033732,GA,Gen 384 -> starting Map 3/5,
15043526,GA,Gen 384 -> starting Map 4/5,
15051456,GA,Gen 384 -> starting Map 5/5,
15057796,GA,Gen 383 | 935 agents | tournament k=2 → 100 offspring,
15057819,GA,Gen 385 started | 100 founders | RL=true,
15073304,GA,Gen 385 -> starting Map 2/5,
15095039,GA,Gen 385 -> starting Map 3/5,
15114284,GA,Gen 385 -> starting Map 4/5,
15120546,GA,Gen 385 -> starting Map 5/5,
15122589,GA,Gen 384 | 1192 agents | tournament k=2 → 100 offspring,
15122615,GA,Gen 386 started | 100 founders | RL=true,
15136590,GA,Gen 386 -> starting Map 2/5,
15145654,GA,Gen 386 -> starting Map 3/5,
15158751,GA,Gen 386 -> starting Map 4/5,
15171292,GA,Gen 386 -> starting Map 5/5,
15175392,GA,Gen 385 | 937 agents | tournament k=2 → 100 offspring,
15175417,GA,Gen 387 started | 100 founders | RL=true,
15185744,GA,Gen 387 -> starting Map 2/5,
15203043,GA,Gen 387 -> starting Map 3/5,
15210827,GA,Gen 387 -> starting Map 4/5,
15219040,GA,Gen 387 -> starting Map 5/5,
15226730,GA,Gen 386 | 916 agents | tournament k=2 → 100 offspring,
15226754,GA,Gen 388 started | 100 founders | RL=true,
15243156,GA,Gen 388 -> starting Map 2/5,
15264571,GA,Gen 388 -> starting Map 3/5,
15284574,GA,Gen 388 -> starting Map 4/5,
15291554,GA,Gen 388 -> starting Map 5/5,
15293742,GA,Gen 387 | 1232 agents | tournament k=2 → 100 offspring,
15293764,GA,Gen 389 started | 100 founders | RL=true,
15307021,GA,Gen 389 -> starting Map 2/5,
15316827,GA,Gen 389 -> starting Map 3/5,
15332400,GA,Gen 389 -> starting Map 4/5,
15346459,GA,Gen 389 -> starting Map 5/5,
15350009,GA,Gen 388 | 1012 agents | tournament k=2 → 100 offspring,
15350032,GA,Gen 390 started | 100 founders | RL=true,
15360140,GA,Gen 390 -> starting Map 2/5,
15378189,GA,Gen 390 -> starting Map 3/5,
15387694,GA,Gen 390 -> starting Map 4/5,
15396021,GA,Gen 390 -> starting Map 5/5,
15402388,GA,Gen 389 | 942 agents | tournament k=2 → 100 offspring,
15402416,GA,Gen 391 started | 100 founders | RL=true,
15418805,GA,Gen 391 -> starting Map 2/5,
15441448,GA,Gen 391 -> starting Map 3/5,
15460409,GA,Gen 391 -> starting Map 4/5,
15467586,GA,Gen 391 -> starting Map 5/5,
15470865,GA,Gen 390 | 1262 agents | tournament k=2 → 100 offspring,
15470887,GA,Gen 392 started | 100 founders | RL=true,
15483863,GA,Gen 392 -> starting Map 2/5,
15492663,GA,Gen 392 -> starting Map 3/5,
15504279,GA,Gen 392 -> starting Map 4/5,
15516801,GA,Gen 392 -> starting Map 5/5,
15520202,GA,Gen 391 | 866 agents | tournament k=2 → 100 offspring,
15520226,GA,Gen 393 started | 100 founders | RL=true,
15530838,GA,Gen 393 -> starting Map 2/5,
15550662,GA,Gen 393 -> starting Map 3/5,
15559548,GA,Gen 393 -> starting Map 4/5,
15564631,GA,Gen 393 -> starting Map 5/5,
15570671,GA,Gen 392 | 918 agents | tournament k=2 → 100 offspring,
15570695,GA,Gen 394 started | 100 founders | RL=true,
15585000,GA,Gen 394 -> starting Map 2/5,
15607194,GA,Gen 394 -> starting Map 3/5,
15627231,GA,Gen 394 -> starting Map 4/5,
15634092,GA,Gen 394 -> starting Map 5/5,
15636878,GA,Gen 393 | 1222 agents | tournament k=2 → 100 offspring,
15636904,GA,Gen 395 started | 100 founders | RL=true,
15650043,GA,Gen 395 -> starting Map 2/5,
15658748,GA,Gen 395 -> starting Map 3/5,
15669717,GA,Gen 395 -> starting Map 4/5,
15682532,GA,Gen 395 -> starting Map 5/5,
15686297,GA,Gen 394 | 862 agents | tournament k=2 → 100 offspring,
15686321,GA,Gen 396 started | 100 founders | RL=true,
15696543,GA,Gen 396 -> starting Map 2/5,
15715712,GA,Gen 396 -> starting Map 3/5,
15724888,GA,Gen 396 -> starting Map 4/5,
15731842,GA,Gen 396 -> starting Map 5/5,
15739908,GA,Gen 395 | 974 agents | tournament k=2 → 100 offspring,
15739930,GA,Gen 397 started | 100 founders | RL=true,
15755133,GA,Gen 397 -> starting Map 2/5,
15775826,GA,Gen 397 -> starting Map 3/5,
15794523,GA,Gen 397 -> starting Map 4/5,
15801069,GA,Gen 397 -> starting Map 5/5,
15805004,GA,Gen 396 | 1183 agents | tournament k=2 → 100 offspring,
15805028,GA,Gen 398 started | 100 founders | RL=true,
15818674,GA,Gen 398 -> starting Map 2/5,
15827466,GA,Gen 398 -> starting Map 3/5,
15839618,GA,Gen 398 -> starting Map 4/5,
15853361,GA,Gen 398 -> starting Map 5/5,
15857288,GA,Gen 397 | 933 agents | tournament k=2 → 100 offspring,
15857315,GA,Gen 399 started | 100 founders | RL=true,
15868168,GA,Gen 399 -> starting Map 2/5,
15889805,GA,Gen 399 -> starting Map 3/5,
15900074,GA,Gen 399 -> starting Map 4/5,
15907803,GA,Gen 399 -> starting Map 5/5,
15913524,GA,Gen 398 | 1031 agents | tournament k=2 → 100 offspring,
15913547,GA,Gen 400 started | 100 founders | RL=true,
15929098,GA,Gen 400 -> starting Map 2/5,
15951380,GA,Gen 400 -> starting Map 3/5,
15970897,GA,Gen 400 -> starting Map 4/5,
15977628,GA,Gen 400 -> starting Map 5/5,
15980370,GA,Gen 399 | 1229 agents | tournament k=2 → 100 offspring,
15980396,GA,Gen 401 started | 100 founders | RL=true,
15994490,GA,Gen 401 -> starting Map 2/5,
16003016,GA,Gen 401 -> starting Map 3/5,
16012414,GA,Gen 401 -> starting Map 4/5,
16027615,GA,Gen 401 -> starting Map 5/5,
16032005,GA,Gen 400 | 920 agents | tournament k=2 → 100 offspring,
16032030,GA,Gen 402 started | 100 founders | RL=true,
16042253,GA,Gen 402 -> starting Map 2/5,
16060386,GA,Gen 402 -> starting Map 3/5,
16069297,GA,Gen 402 -> starting Map 4/5,
16074410,GA,Gen 402 -> starting Map 5/5,
16078994,GA,Gen 401 | 830 agents | tournament k=2 → 100 offspring,
16079018,GA,Gen 403 started | 100 founders | RL=true,
16093625,GA,Gen 403 -> starting Map 2/5,
16114755,GA,Gen 403 -> starting Map 3/5,
16134147,GA,Gen 403 -> starting Map 4/5,
16141027,GA,Gen 403 -> starting Map 5/5,
16143320,GA,Gen 402 | 1174 agents | tournament k=2 → 100 offspring,
16143342,GA,Gen 404 started | 100 founders | RL=true,
16156562,GA,Gen 404 -> starting Map 2/5,
16164752,GA,Gen 404 -> starting Map 3/5,
16174698,GA,Gen 404 -> starting Map 4/5,
16186683,GA,Gen 404 -> starting Map 5/5,
16190418,GA,Gen 403 | 826 agents | tournament k=2 → 100 offspring,
16190443,GA,Gen 405 started | 100 founders | RL=true,
16201069,GA,Gen 405 -> starting Map 2/5,
16220172,GA,Gen 405 -> starting Map 3/5,
16229954,GA,Gen 405 -> starting Map 4/5,
16236971,GA,Gen 405 -> starting Map 5/5,
16241894,GA,Gen 404 | 921 agents | tournament k=2 → 100 offspring,
16241920,GA,Gen 406 started | 100 founders | RL=true,
16257865,GA,Gen 406 -> starting Map 2/5,
16281788,GA,Gen 406 -> starting Map 3/5,
16300220,GA,Gen 406 -> starting Map 4/5,
16305306,GA,Gen 406 -> starting Map 5/5,
16308074,GA,Gen 405 | 1225 agents | tournament k=2 → 100 offspring,
16308096,GA,Gen 407 started | 100 founders | RL=true,
16320745,GA,Gen 407 -> starting Map 2/5,
16329382,GA,Gen 407 -> starting Map 3/5,
16339812,GA,Gen 407 -> starting Map 4/5,
16352927,GA,Gen 407 -> starting Map 5/5,
16357458,GA,Gen 406 | 848 agents | tournament k=2 → 100 offspring,
16357482,GA,Gen 408 started | 100 founders | RL=true,
16368463,GA,Gen 408 -> starting Map 2/5,
16386475,GA,Gen 408 -> starting Map 3/5,
16396391,GA,Gen 408 -> starting Map 4/5,
16404462,GA,Gen 408 -> starting Map 5/5,
16409934,GA,Gen 407 | 938 agents | tournament k=2 → 100 offspring,
16409955,GA,Gen 409 started | 100 founders | RL=true,
16426555,GA,Gen 409 -> starting Map 2/5,
16451559,GA,Gen 409 -> starting Map 3/5,
16473757,GA,Gen 409 -> starting Map 4/5,
16481247,GA,Gen 409 -> starting Map 5/5,
16483913,GA,Gen 408 | 1380 agents | tournament k=2 → 100 offspring,
16483934,GA,Gen 410 started | 100 founders | RL=true,
16497821,GA,Gen 410 -> starting Map 2/5,
16506403,GA,Gen 410 -> starting Map 3/5,
16518531,GA,Gen 410 -> starting Map 4/5,
16532202,GA,Gen 410 -> starting Map 5/5,
17398211,GA,Gen 424 | 912 agents | tournament k=2 → 100 offspring,
17398238,GA,Gen 426 started | 100 founders | RL=true,
17408755,GA,Gen 426 -> starting Map 2/5,
17429525,GA,Gen 426 -> starting Map 3/5,
17438685,GA,Gen 426 -> starting Map 4/5,
17444633,GA,Gen 426 -> starting Map 5/5,
17451597,GA,Gen 425 | 969 agents | tournament k=2 → 100 offspring,
17451621,GA,Gen 427 started | 100 founders | RL=true,
17466744,GA,Gen 427 -> starting Map 2/5,
17487295,GA,Gen 427 -> starting Map 3/5,
17505660,GA,Gen 427 -> starting Map 4/5,
17513123,GA,Gen 427 -> starting Map 5/5,
17516214,GA,Gen 426 | 1186 agents | tournament k=2 → 100 offspring,
17516238,GA,Gen 428 started | 100 founders | RL=true,
17530027,GA,Gen 428 -> starting Map 2/5,
17538151,GA,Gen 428 -> starting Map 3/5,
17548764,GA,Gen 428 -> starting Map 4/5,
17563027,GA,Gen 428 -> starting Map 5/5,
17567100,GA,Gen 427 | 907 agents | tournament k=2 → 100 offspring,
17567128,GA,Gen 429 started | 100 founders | RL=true,
17577557,GA,Gen 429 -> starting Map 2/5,
17599127,GA,Gen 429 -> starting Map 3/5,
17610148,GA,Gen 429 -> starting Map 4/5,
17618987,GA,Gen 429 -> starting Map 5/5,
17624532,GA,Gen 428 | 1047 agents | tournament k=2 → 100 offspring,
17624557,GA,Gen 430 started | 100 founders | RL=true,
17640259,GA,Gen 430 -> starting Map 2/5,
17661837,GA,Gen 430 -> starting Map 3/5,
17681250,GA,Gen 430 -> starting Map 4/5,
17688100,GA,Gen 430 -> starting Map 5/5,
17960921,GA,Gen 434 | 963 agents | tournament k=2 → 100 offspring,
17960949,GA,Gen 436 started | 100 founders | RL=true,
17976221,GA,Gen 436 -> starting Map 2/5,
17999448,GA,Gen 436 -> starting Map 3/5,
18018471,GA,Gen 436 -> starting Map 4/5,
18024767,GA,Gen 436 -> starting Map 5/5,
18027713,GA,Gen 435 | 1235 agents | tournament k=2 → 100 offspring,
18027737,GA,Gen 437 started | 100 founders | RL=true,
18040755,GA,Gen 437 -> starting Map 2/5,
18048550,GA,Gen 437 -> starting Map 3/5,
18057476,GA,Gen 437 -> starting Map 4/5,
18071282,GA,Gen 437 -> starting Map 5/5,
18075755,GA,Gen 436 | 855 agents | tournament k=2 → 100 offspring,
18075780,GA,Gen 438 started | 100 founders | RL=true,
18086586,GA,Gen 438 -> starting Map 2/5,
18104588,GA,Gen 438 -> starting Map 3/5,
18114304,GA,Gen 438 -> starting Map 4/5,
18122331,GA,Gen 438 -> starting Map 5/5,
18128984,GA,Gen 437 | 962 agents | tournament k=2 → 100 offspring,
18129010,GA,Gen 439 started | 100 founders | RL=true,
18144630,GA,Gen 439 -> starting Map 2/5,
18169044,GA,Gen 439 -> starting Map 3/5,
18191537,GA,Gen 439 -> starting Map 4/5,
18198747,GA,Gen 439 -> starting Map 5/5,
18201285,GA,Gen 438 | 1347 agents | tournament k=2 → 100 offspring,
18201308,GA,Gen 440 started | 100 founders | RL=true,
18214588,GA,Gen 440 -> starting Map 2/5,
18222783,GA,Gen 440 -> starting Map 3/5,
18235366,GA,Gen 440 -> starting Map 4/5,
18250197,GA,Gen 440 -> starting Map 5/5,
18548260,GA,Gen 444 | 1288 agents | tournament k=2 → 100 offspring,
18548284,GA,Gen 446 started | 100 founders | RL=true,
18560740,GA,Gen 446 -> starting Map 2/5,
18570505,GA,Gen 446 -> starting Map 3/5,
18583765,GA,Gen 446 -> starting Map 4/5,
18597596,GA,Gen 446 -> starting Map 5/5,
18601696,GA,Gen 445 | 954 agents | tournament k=2 → 100 offspring,
18601723,GA,Gen 447 started | 100 founders | RL=true,
18612248,GA,Gen 447 -> starting Map 2/5,
18630232,GA,Gen 447 -> starting Map 3/5,
18639342,GA,Gen 447 -> starting Map 4/5,
18646475,GA,Gen 447 -> starting Map 5/5,
18654558,GA,Gen 446 | 964 agents | tournament k=2 → 100 offspring,
18654580,GA,Gen 448 started | 100 founders | RL=true,
18669895,GA,Gen 448 -> starting Map 2/5,
18690910,GA,Gen 448 -> starting Map 3/5,
18710617,GA,Gen 448 -> starting Map 4/5,
18717273,GA,Gen 448 -> starting Map 5/5,
18719236,GA,Gen 447 | 1186 agents | tournament k=2 → 100 offspring,
18719263,GA,Gen 449 started | 100 founders | RL=true,
18733242,GA,Gen 449 -> starting Map 2/5,
18743737,GA,Gen 449 -> starting Map 3/5,
18759097,GA,Gen 449 -> starting Map 4/5,
18773034,GA,Gen 449 -> starting Map 5/5,
18776529,GA,Gen 448 | 1020 agents | tournament k=2 → 100 offspring,
18776554,GA,Gen 450 started | 100 founders | RL=true,
18787021,GA,Gen 450 -> starting Map 2/5,
18806081,GA,Gen 450 -> starting Map 3/5,
18815757,GA,Gen 450 -> starting Map 4/5,
18823536,GA,Gen 450 -> starting Map 5/5,
19118655,GA,Gen 454 | 935 agents | tournament k=2 → 100 offspring,
19118680,GA,Gen 456 started | 100 founders | RL=true,
19129068,GA,Gen 456 -> starting Map 2/5,
19149539,GA,Gen 456 -> starting Map 3/5,
19158682,GA,Gen 456 -> starting Map 4/5,
19165492,GA,Gen 456 -> starting Map 5/5,
19173684,GA,Gen 455 | 1004 agents | tournament k=2 → 100 offspring,
19173707,GA,Gen 457 started | 100 founders | RL=true,
19188934,GA,Gen 457 -> starting Map 2/5,
19210372,GA,Gen 457 -> starting Map 3/5,
19230542,GA,Gen 457 -> starting Map 4/5,
19237152,GA,Gen 457 -> starting Map 5/5,
19239865,GA,Gen 456 | 1201 agents | tournament k=2 → 100 offspring,
19239890,GA,Gen 458 started | 100 founders | RL=true,
19253776,GA,Gen 458 -> starting Map 2/5,
19262042,GA,Gen 458 -> starting Map 3/5,
19273605,GA,Gen 458 -> starting Map 4/5,
19288118,GA,Gen 458 -> starting Map 5/5,
19291803,GA,Gen 457 | 925 agents | tournament k=2 → 100 offspring,
19291830,GA,Gen 459 started | 100 founders | RL=true,
19302843,GA,Gen 459 -> starting Map 2/5,
19325102,GA,Gen 459 -> starting Map 3/5,
19336672,GA,Gen 459 -> starting Map 4/5,
19346805,GA,Gen 459 -> starting Map 5/5,
19353233,GA,Gen 458 | 1113 agents | tournament k=2 → 100 offspring,
19353254,GA,Gen 460 started | 100 founders | RL=true,
19368969,GA,Gen 460 -> starting Map 2/5,
19390680,GA,Gen 460 -> starting Map 3/5,
19410593,GA,Gen 460 -> starting Map 4/5,
19417508,GA,Gen 460 -> starting Map 5/5,
19420656,GA,Gen 459 | 1242 agents | tournament k=2 → 100 offspring,
19420677,GA,Gen 461 started | 100 founders | RL=true,
19435443,GA,Gen 461 -> starting Map 2/5,
19445023,GA,Gen 461 -> starting Map 3/5,
19458443,GA,Gen 461 -> starting Map 4/5,
19473561,GA,Gen 461 -> starting Map 5/5,
19477744,GA,Gen 460 | 1024 agents | tournament k=2 → 100 offspring,
19477768,GA,Gen 462 started | 100 founders | RL=true,
19488070,GA,Gen 462 -> starting Map 2/5,
19506916,GA,Gen 462 -> starting Map 3/5,
19516099,GA,Gen 462 -> starting Map 4/5,
19522679,GA,Gen 462 -> starting Map 5/5,
19527034,GA,Gen 461 | 883 agents | tournament k=2 → 100 offspring,
19527056,GA,Gen 463 started | 100 founders | RL=true,
19542183,GA,Gen 463 -> starting Map 2/5,
19564111,GA,Gen 463 -> starting Map 3/5,
19583260,GA,Gen 463 -> starting Map 4/5,
19589978,GA,Gen 463 -> starting Map 5/5,
19591719,GA,Gen 462 | 1197 agents | tournament k=2 → 100 offspring,
19591742,GA,Gen 464 started | 100 founders | RL=true,
19604582,GA,Gen 464 -> starting Map 2/5,
19613063,GA,Gen 464 -> starting Map 3/5,
19625826,GA,Gen 464 -> starting Map 4/5,
19638239,GA,Gen 464 -> starting Map 5/5,
19641773,GA,Gen 463 | 890 agents | tournament k=2 → 100 offspring,
19641800,GA,Gen 465 started | 100 founders | RL=true,
19652722,GA,Gen 465 -> starting Map 2/5,
19671731,GA,Gen 465 -> starting Map 3/5,
19681200,GA,Gen 465 -> starting Map 4/5,
19689121,GA,Gen 465 -> starting Map 5/5,
20003287,GA,Gen 469 | 962 agents | tournament k=2 → 100 offspring,
20003313,GA,Gen 471 started | 100 founders | RL=true,
20014787,GA,Gen 471 -> starting Map 2/5,
20035165,GA,Gen 471 -> starting Map 3/5,
20044019,GA,Gen 471 -> starting Map 4/5,
20052679,GA,Gen 471 -> starting Map 5/5,
20061290,GA,Gen 470 | 1056 agents | tournament k=2 → 100 offspring,
20061315,GA,Gen 472 started | 100 founders | RL=true,
20076487,GA,Gen 472 -> starting Map 2/5,
20098244,GA,Gen 472 -> starting Map 3/5,
20116600,GA,Gen 472 -> starting Map 4/5,
20122757,GA,Gen 472 -> starting Map 5/5,
20124313,GA,Gen 471 | 1160 agents | tournament k=2 → 100 offspring,
20124337,GA,Gen 473 started | 100 founders | RL=true,
20137660,GA,Gen 473 -> starting Map 2/5,
20146684,GA,Gen 473 -> starting Map 3/5,
20159655,GA,Gen 473 -> starting Map 4/5,
20172562,GA,Gen 473 -> starting Map 5/5,
20176189,GA,Gen 472 | 923 agents | tournament k=2 → 100 offspring,
20176213,GA,Gen 474 started | 100 founders | RL=true,
20186883,GA,Gen 474 -> starting Map 2/5,
20206578,GA,Gen 474 -> starting Map 3/5,
20215778,GA,Gen 474 -> starting Map 4/5,
20222630,GA,Gen 474 -> starting Map 5/5,
20230057,GA,Gen 473 | 979 agents | tournament k=2 → 100 offspring,
20230079,GA,Gen 475 started | 100 founders | RL=true,
20247232,GA,Gen 475 -> starting Map 2/5,
20271236,GA,Gen 475 -> starting Map 3/5,
20292995,GA,Gen 475 -> starting Map 4/5,
20299627,GA,Gen 475 -> starting Map 5/5,
20301332,GA,Gen 474 | 1310 agents | tournament k=2 → 100 offspring,
20301359,GA,Gen 476 started | 100 founders | RL=true,
20314700,GA,Gen 476 -> starting Map 2/5,
20323630,GA,Gen 476 -> starting Map 3/5,
20333926,GA,Gen 476 -> starting Map 4/5,
20347366,GA,Gen 476 -> starting Map 5/5,
20351979,GA,Gen 475 | 905 agents | tournament k=2 → 100 offspring,
20352004,GA,Gen 477 started | 100 founders | RL=true,
20362214,GA,Gen 477 -> starting Map 2/5,
20380384,GA,Gen 477 -> starting Map 3/5,
20389942,GA,Gen 477 -> starting Map 4/5,
20397597,GA,Gen 477 -> starting Map 5/5,
20406163,GA,Gen 476 | 971 agents | tournament k=2 → 100 offspring,
20406189,GA,Gen 478 started | 100 founders | RL=true,
20422200,GA,Gen 478 -> starting Map 2/5,
20444858,GA,Gen 478 -> starting Map 3/5,
20465400,GA,Gen 478 -> starting Map 4/5,
20472607,GA,Gen 478 -> starting Map 5/5,
20475462,GA,Gen 477 | 1270 agents | tournament k=2 → 100 offspring,
20475482,GA,Gen 479 started | 100 founders | RL=true,
20490134,GA,Gen 479 -> starting Map 2/5,
20500176,GA,Gen 479 -> starting Map 3/5,
20515122,GA,Gen 479 -> starting Map 4/5,
20530330,GA,Gen 479 -> starting Map 5/5,
20534302,GA,Gen 478 | 1063 agents | tournament k=2 → 100 offspring,
20534328,GA,Gen 480 started | 100 founders | RL=true,
20544953,GA,Gen 480 -> starting Map 2/5,
20563235,GA,Gen 480 -> starting Map 3/5,
20572066,GA,Gen 480 -> starting Map 4/5,
20581275,GA,Gen 480 -> starting Map 5/5,
20883145,GA,Gen 484 | 933 agents | tournament k=2 → 100 offspring,
20883172,GA,Gen 486 started | 100 founders | RL=true,
20893957,GA,Gen 486 -> starting Map 2/5,
20914818,GA,Gen 486 -> starting Map 3/5,
20924178,GA,Gen 486 -> starting Map 4/5,
20931273,GA,Gen 486 -> starting Map 5/5,
20939595,GA,Gen 485 | 1025 agents | tournament k=2 → 100 offspring,
20939619,GA,Gen 487 started | 100 founders | RL=true,
20954583,GA,Gen 487 -> starting Map 2/5,
20975418,GA,Gen 487 -> starting Map 3/5,
20994290,GA,Gen 487 -> starting Map 4/5,
21001335,GA,Gen 487 -> starting Map 5/5,
21004341,GA,Gen 486 | 1203 agents | tournament k=2 → 100 offspring,
21004367,GA,Gen 488 started | 100 founders | RL=true,
21018783,GA,Gen 488 -> starting Map 2/5,
21027206,GA,Gen 488 -> starting Map 3/5,
21038071,GA,Gen 488 -> starting Map 4/5,
21052902,GA,Gen 488 -> starting Map 5/5,
21056459,GA,Gen 487 | 911 agents | tournament k=2 → 100 offspring,
21056482,GA,Gen 489 started | 100 founders | RL=true,
21067577,GA,Gen 489 -> starting Map 2/5,
21090101,GA,Gen 489 -> starting Map 3/5,
21100772,GA,Gen 489 -> starting Map 4/5,
21110442,GA,Gen 489 -> starting Map 5/5,
21116475,GA,Gen 488 | 1083 agents | tournament k=2 → 100 offspring,
21116496,GA,Gen 490 started | 100 founders | RL=true,
21131785,GA,Gen 490 -> starting Map 2/5,
21154011,GA,Gen 490 -> starting Map 3/5,
21174447,GA,Gen 490 -> starting Map 4/5,
21180366,GA,Gen 490 -> starting Map 5/5,
22050236,GA,Gen 504 | 1211 agents | tournament k=2 → 100 offspring,
22050261,GA,Gen 506 started | 100 founders | RL=true,
22062554,GA,Gen 506 -> starting Map 2/5,
22071129,GA,Gen 506 -> starting Map 3/5,
22084156,GA,Gen 506 -> starting Map 4/5,
22099687,GA,Gen 506 -> starting Map 5/5,
22103960,GA,Gen 505 | 955 agents | tournament k=2 → 100 offspring,
22103984,GA,Gen 507 started | 100 founders | RL=true,
22114761,GA,Gen 507 -> starting Map 2/5,
22132822,GA,Gen 507 -> starting Map 3/5,
22142068,GA,Gen 507 -> starting Map 4/5,
22152221,GA,Gen 507 -> starting Map 5/5,
22160650,GA,Gen 506 | 1036 agents | tournament k=2 → 100 offspring,
22160672,GA,Gen 508 started | 100 founders | RL=true,
22176319,GA,Gen 508 -> starting Map 2/5,
22197733,GA,Gen 508 -> starting Map 3/5,
22219143,GA,Gen 508 -> starting Map 4/5,
22226750,GA,Gen 508 -> starting Map 5/5,
22229701,GA,Gen 507 | 1274 agents | tournament k=2 → 100 offspring,
22229723,GA,Gen 509 started | 100 founders | RL=true,
22243750,GA,Gen 509 -> starting Map 2/5,
22253962,GA,Gen 509 -> starting Map 3/5,
22268707,GA,Gen 509 -> starting Map 4/5,
22282320,GA,Gen 509 -> starting Map 5/5,
22285521,GA,Gen 508 | 1001 agents | tournament k=2 → 100 offspring,
22285549,GA,Gen 510 started | 100 founders | RL=true,
22295865,GA,Gen 510 -> starting Map 2/5,
22313938,GA,Gen 510 -> starting Map 3/5,
22323261,GA,Gen 510 -> starting Map 4/5,
22331331,GA,Gen 510 -> starting Map 5/5,
